,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
KCNE1,-0.0060062569183797045,0.7243594439012653,0.9981158848214339,-0.03936913084260142,0.02736999375463222
STAT1,-0.006012143572034116,0.7241003153411152,0.9981158848214339,-0.03937500858324963,0.02736411129740142
SYTL1,-0.0060193573366411944,0.7237828108756734,0.9981158848214339,-0.03938221142231819,0.027356902672124588
ARAP1,-0.006029803156600958,0.7233231358913239,0.9981158848214339,-0.03939264141551544,0.02734646428796806
CST7,-0.006032619513567265,0.7231992173670292,0.9981158848214339,-0.039395453504093944,0.027343649934565183
SERPINB9,-0.006042463810475988,0.72276612944005,0.9981158848214339,-0.039405282877123714,0.027333812636756997
KIAA0319L,-0.0060514215582772955,0.7223721212808037,0.9981158848214339,-0.039414227039436964,0.027324861252119755
RAE1,-0.0060725100759579966,0.7214448296772116,0.9981158848214339,-0.03943528355276844,0.027303787693599292
BCL2A1,-0.006100872203131078,0.7201983524824673,0.9981158848214339,-0.03946360259029665,0.02727544563834864
WDR74,-0.006153235781843294,0.7178989979044167,0.9981158848214339,-0.03951588647393198,0.027223118976433973
BTG2,-0.006162976978974874,0.7174715298031564,0.9981158848214339,-0.03952561282523391,0.02721338462675626
SCO2,-0.0061802407309748605,0.7167141704191374,0.9981158848214339,-0.0395428502513105,0.027196132994546967
TUBA4A,-0.006181186433806666,0.7166726905486225,0.9981158848214339,-0.03954379451144294,0.02719518795505905
SGK1,-0.006184435969073195,0.7165301676799483,0.9981158848214339,-0.03954703908898724,0.02719194069865779
CPNE3,-0.006186303090564176,0.7164482811991335,0.9981158848214339,-0.03954890336154655,0.027190074886241034
MARCO,-0.006195680283086808,0.7160370742906605,0.9981158848214339,-0.03955826624244614,0.027180704264728735
TMEM154,-0.006218748771929366,0.7150258296774641,0.9981158848214339,-0.039581299498853736,0.02715765191602392
IL8,-0.006227091311099512,0.7146602438870114,0.9981158848214339,-0.039589629287758846,0.027149315205068348
CPD,-0.006230875429676347,0.7144944382428573,0.9981158848214339,-0.03959340762137419,0.027145533728599097
GIMAP8,-0.006236101896018589,0.7142654565686254,0.9981158848214339,-0.039598626096200705,0.027140310909854595
ATP1B3,-0.006238539541942361,0.7141586673419733,0.9981158848214339,-0.0396010600142255,0.027137874964562634
PLEC,-0.006238866984792458,0.7141443230397629,0.9981158848214339,-0.039601386956286136,0.027137547750123937
KIF22,-0.006362123548289468,0.7087520298366367,0.9981158848214339,-0.039724454504373716,0.027014376657537306
ZSCAN16-AS1,-0.006417712479688397,0.706324841622132,0.9981158848214339,-0.03977995785829691,0.02695882594206496
PLIN2,-0.0064253845493880985,0.7059900884731911,0.9981158848214339,-0.03978761810090989,0.02695115913052256
APOBR,-0.006443398198920975,0.7052043277665736,0.9981158848214339,-0.03980560396560038,0.02693315781145619
HLA-DQA1,-0.006456720760842562,0.704623395728462,0.9981158848214339,-0.0398189059644595,0.026919844354994456
RHOB,-0.006503234758082826,0.7025964984762746,0.9981158848214339,-0.039865348075718544,0.02687336205545102
CHCHD10,-0.006515139003355823,0.7020780970242863,0.9981158848214339,-0.0398772339001732,0.026861465899317566
FOLR3,-0.006516295326867662,0.7020277492733868,0.9981158848214339,-0.03987838843386857,0.02686031036104371
ITGAX,-0.006541335286942465,0.7009377994759222,0.9981158848214339,-0.03990338961396593,0.026835287383264742
IFI6,-0.006571252343611267,0.6996363637598522,0.9981158848214339,-0.03993326028261301,0.026805390561735216
IFI30,-0.0066055917905241185,0.6981436339822478,0.9981158848214339,-0.039967546410844476,0.026771074267554266
HSPE1,-0.00664939113933945,0.6962413767903498,0.9981158848214339,-0.04001127763863132,0.026727304335475956
CCR2,-0.006657200727887702,0.6959023972779781,0.9981158848214339,-0.0400190750675181,0.026719499978598647
RP11-295G20.2,-0.006666563154240958,0.6954960960055963,0.9981158848214339,-0.040028422911059625,0.02671014381880518
VNN2,-0.0066903543985527975,0.6944640205250543,0.9981158848214339,-0.040052177072117584,0.026686368472394566
UBR4,-0.006748068855593703,0.6919626944776782,0.9981158848214339,-0.040109801413321086,0.026628692424681
