,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
GOLM1,0.03209206641977602,0.3425802177565316,0.5940997108500768,-0.03418036000220195,0.09808349976364401
KLHL2,0.03205133337177917,0.3431936155659385,0.5940997108500768,-0.034221087297028746,0.09804311688385157
WLS,0.03203392119332467,0.3434560385413563,0.5940997108500768,-0.03423849694901652,0.09802585432568596
LINC00877,0.03201581091213954,0.34372911842040166,0.5940997108500768,-0.03425660455976979,0.09800789962135133
LMNB1,0.03192552901057598,0.345092516955974,0.5954681148439318,-0.03434687249981566,0.0979183926479539
GADD45A,0.031682608047614205,0.3487780610938621,0.6001799822159524,-0.034589750527832544,0.0976775514782607
JAG1,0.03147682589626454,0.351919586669883,0.6027763381238805,-0.034795490184071416,0.09747352510472353
HDAC4,0.03146294776442519,0.3521320954856343,0.6027763381238805,-0.03480936524781472,0.09745976518443529
RP11-611L7.1,0.03120935943401862,0.3560294290095595,0.606797983355423,-0.035062893018005,0.0972083324333451
AC006129.4,0.031128905153975695,0.3572715587411014,0.6074687723342433,-0.03514332630213313,0.09712856027921069
RP11-295G20.2,0.031123648972031764,0.3573528033170319,0.6074687723342433,-0.03514858108250941,0.09712334863192268
RP11-805I24.1,0.031086209174066844,0.3579318443776671,0.6079258362047033,-0.03518601079109199,0.09708622594972
ECE1,0.030946077036646886,0.3601043418460531,0.6092161522550104,-0.035326103515086305,0.0969472791040312
PTBP2,0.030904902693710712,0.3607442429679638,0.6092161522550104,-0.035367265782300684,0.09690645254057466
SEMA3C,0.03082859411935057,0.36193205495588043,0.6092161522550104,-0.03544355138215982,0.09683078792004746
MTMR3,0.03081812102775792,0.36209526872005005,0.6092161522550104,-0.03545402126030853,0.09682040314938434
SKIV2L,0.03079719976076658,0.36242144567823575,0.6092161522550104,-0.03547493606450086,0.09679965827110425
SNAI3-AS1,0.030534080765118307,0.36653931460410893,0.6140316723282508,-0.03573796882390473,0.09653875275476412
LINC01023,0.030420526927149895,0.3683254134555858,0.6164968491656261,-0.03585148260871217,0.09642615138239084
ACKR3,0.03038454466469877,0.36889250758212033,0.6169192106322149,-0.03588745182256684,0.09639047057905183
B3GALT6,0.03031586256342638,0.3699764669412128,0.6176356886772615,-0.0359561085403175,0.09632236342493446
IL3RA,0.03021066083034827,0.3716406127767623,0.6176356886772615,-0.03606127017998972,0.09621804115133534
