Term,tag %,gene %,fdr,es,nes,lead_genes
FOSL1 human tf ARCHS4 coexpression,17/42,17.92%,0.473770423,-0.371992954,-1.218150414,GAPDH;VIM;LGALS1;HBEGF;VCL;CD59;CKAP4;TRAM2;CENPB;AKT1S1;TOR4A;CALR;UBE2M;CATSPER1;SHC1;ANKRD52;ADAM15
TUT1 human tf ARCHS4 coexpression,21/52,26.29%,0.475441066,-0.358567265,-1.218322704,DUS1L;TTLL12;SYVN1;AKT1S1;RGL2;GIGYF1;UPF1;PTOV1;LONP1;CLCN7;CLK2;NCLN;RECQL5;REXO1;GTPBP6;PYGO2;SMG5;REPIN1;MMS19;TMEM259;CACTIN
TEAD4 human tf ARCHS4 coexpression,17-Sep,22.22%,0.463274195,-0.439336021,-1.22352305,TTLL12;RNPEP;AKT1S1;GYS1;ESRRA;SDCCAG3;SMG5;TNNT1;UBFD1
TSHZ1 human tf ARCHS4 coexpression,19-Dec,35.35%,0.460868219,-0.442220059,-1.225539232,CPOX;DGKQ;SAP30L;HDAC7;USP42;ADHFE1;ZNF592;DVL3;BRD1;GALC;ABAT;ACVR1B
ZNF609 human tf ARCHS4 coexpression,22/51,28.96%,0.461652337,-0.352008406,-1.226017273,MKI67;NUP214;SETD1B;ATXN7L3;KDM3B;GIGYF1;UPF1;HTT;ANKRD52;CUL9;YEATS2;UBAP2L;SEC16A;RNF169;KMT2B;GATAD2A;HIPK1;ZNF592;MED13L;CIC;ATP11A;DVL3
IRF3 human tf ARCHS4 coexpression,35/119,18.26%,0.461315089,-0.30423729,-1.227091534,ANKRD13D;STXBP2;SUN2;NLRC5;RPS6KA1;GRK6;PSTPIP1;PIK3CD;KLF13;ATP2A3;DUS1L;SYVN1;NADK;FAM73B;RNF166;FLOT2;SH3GLB2;RGL2;DGKQ;TUBGCP6;PTK2B;GIGYF1;UPF1;PSD4;HDAC7;FGD3;PPP1R12C;TNK2;CLCN7;NPEPL1;MBD6;REXO1;GTPBP6;ZBTB7B;PRKD2
ZNF503 human tf ARCHS4 coexpression,Sep-35,14.38%,0.460166646,-0.38699745,-1.228273286,RPL36;HIST1H4C;TBC1D10B;CKAP4;JUN;DUS1L;AKT1S1;TMEM129;UBE2M
ZFP41 human tf ARCHS4 coexpression,25/67,26.94%,0.46068671,-0.321389646,-1.228851127,DUS1L;CENPB;AKT1S1;GSK3A;SH3GLB2;TMEM129;BTBD6;ATXN7L3;GIGYF1;UPF1;PPP1R12C;PTOV1;CLCN7;TPCN1;ANKRD52;REXO1;CUL9;SEC16A;SMG5;BTBD2;FAM65A;SLC38A10;KMT2B;TMEM259;CIC
SIX2 human tf ARCHS4 coexpression,25-Sep,14.38%,0.458820364,-0.397901781,-1.230423896,VIM;FAM168B;ASB1;SLPI;CENPB;AKT1S1;GYS1;SUN1;UBE2M
CENPT human tf ARCHS4 coexpression,20/83,18.99%,0.458248271,-0.31971306,-1.231485135,NFE2;STXBP2;SUN2;ACAP3;ATP2A3;DUS1L;FAM73B;RNF166;SH3GLB2;TACC3;TUBGCP6;GIGYF1;HDAC7;PPP1R12C;TNK2;CLCN7;NPEPL1;REXO1;GTPBP6;PIGQ
ZNF771 human tf ARCHS4 coexpression,15-Mar,5.90%,0.44660906,-0.486847203,-1.237008833,TSPO;RPL36;POLE4
MTA1 human tf ARCHS4 coexpression,30/71,29.53%,0.4449936,-0.324252574,-1.238363948,ACAP3;DUS1L;TTLL12;CENPB;GSK3A;SH3GLB2;ATXN7L3;GIGYF1;UPF1;UBE2M;PPP1R12C;PTOV1;ANKRD52;REXO1;SDCCAG3;CEBPE;SEC16A;SMG5;DHX37;BTBD2;LRP3;KMT2B;REPIN1;GATAD2A;LRRC45;TMEM259;CIC;DVL3;ZDHHC8;CSNK1G2
FOXL1 human tf ARCHS4 coexpression,Nov-39,17.39%,0.444303627,-0.395442233,-1.239385633,LGALS1;HSPA1A;VCL;CKAP4;TRAM2;CENPB;TOR4A;CALR;HRAS;SHC1;ANKRD52
ZSCAN12 human tf ARCHS4 coexpression,21-Jun,15.56%,0.443497207,-0.44921447,-1.24056908,STMN1;ANKDD1A;SOX4;ZNF548;NSUN6;ZNF682
ZBTB12 human tf ARCHS4 coexpression,18/47,24.77%,0.441515464,-0.3476421,-1.242140174,FAM168B;TTLL12;CENPB;AKT1S1;ATXN7L3;GIGYF1;UPF1;UBE2M;PTOV1;LONP1;ANKRD52;UBAP2L;SMG5;UBFD1;BTBD2;KMT2B;REPIN1;GATAD2A
RUNX2 human tf ARCHS4 coexpression,Nov-41,10.77%,0.443094037,-0.372274386,-1.242205907,EMB;FAM101B;TSC22D3;SELL;CD74;PRAM1;PPP2R5A;SIDT1;SH2D3C;IL17RA;FLOT2
ZNF253 human tf ARCHS4 coexpression,17-Mar,11.19%,0.442497191,-0.470043713,-1.243127695,STMN1;SOX4;ZNF770
TSC22D3 human tf ARCHS4 coexpression,20/92,10.96%,0.442909601,-0.31213771,-1.243568283,FOS;EMB;PADI4;SELL;CXCR4;CD74;STXBP2;SUN2;NLRC5;PRAM1;GRK6;PSTPIP1;PIK3CD;ATP2A3;SH2D3C;RGL4;PTPN22;CFP;RNF166;PARP8
ZNF580 human tf ARCHS4 coexpression,21/55,23.82%,0.443268844,-0.361752568,-1.244144219,RPL36;DUS1L;HEBP2;CENPB;AKT1S1;GSK3A;TMEM129;RGL2;SRSF9;UBE2M;PPP1R12C;PTOV1;REXO1;PRKD2;PIGQ;KRI1;BTBD2;FAM65A;GLI4;DDX20;ABCA7
KRTAP5-1 human tf ARCHS4 coexpression,24-May,18.19%,0.44425598,-0.422784315,-1.2444177,HSPB1;ACAP3;SH3GLB2;ZBTB7B;CLTB
PLEK2 human tf ARCHS4 coexpression,Jun-33,5.82%,0.442798324,-0.395147061,-1.245820033,LGALS1;S100A4;PTTG1;ZP3;HBEGF;CD59
NKX6-3 human tf ARCHS4 coexpression,26-Nov,22.60%,0.43674562,-0.41478812,-1.248981416,S100P;RBM38;KLF13;ATP2A3;SYVN1;KCTD2;ATXN7L3;TPCN1;CCDC117;RAP1GAP2;GPR160
RFX7 human tf ARCHS4 coexpression,May-50,5.37%,0.436509738,-0.376286743,-1.250023863,MKI67;MTRNR2L1;MYB;ARHGAP19;MCMBP
ZFPM1 human tf ARCHS4 coexpression,43/109,25.72%,0.437196171,-0.317067151,-1.250526384,SUN2;RBM38;NLRC5;BLVRB;GRK6;TESC;KLF13;ATP2A3;DUS1L;SYVN1;FAM73B;GSK3A;RNF166;SH3GLB2;DGKQ;TUBGCP6;SETD1B;GIGYF1;PSD4;HDAC7;PPP1R12C;TNK2;CLCN7;MBD6;REXO1;GTPBP6;ZBTB7B;PRKD2;PIGQ;PIM1;CUL9;FCHSD1;SIPA1;BTBD2;JUNB;GLI4;SLC38A10;ABCA7;KMT2B;REPIN1;GATAD2A;NBEAL2;TMEM259
ZNF282 human tf ARCHS4 coexpression,26/65,26.94%,0.438294517,-0.338744698,-1.250861003,DUS1L;TTLL12;CENPB;AKT1S1;GSK3A;SH3GLB2;ATXN7L3;UPF1;UBE2M;LONP1;NCLN;ANKRD52;REXO1;GTPBP6;ADAM15;SDCCAG3;SEC16A;SMG5;DHX37;BTBD2;MICALL1;KMT2B;REPIN1;GATAD2A;TMEM259;CIC
UBE2K human tf ARCHS4 coexpression,22-Feb,1.48%,0.438994386,-0.408313145,-1.251228327,HSPD1;HSP90AB1
PHB2 human tf ARCHS4 coexpression,27-Dec,24.77%,0.439875766,-0.425202805,-1.251562538,GAPDH;DUS1L;TTLL12;UPF1;UBE2M;LONP1;NCLN;SDCCAG3;SMG5;DHX37;REPIN1;GATAD2A
TCFL5 human tf ARCHS4 coexpression,24-Jul,22.22%,0.437885432,-0.446066766,-1.253169685,PAQR4;LRIG2;CENPB;COL9A3;UBE2M;SDCCAG3;UBFD1
MLXIP human tf ARCHS4 coexpression,29/72,29.26%,0.432160054,-0.340234378,-1.256486006,STXBP2;SUN2;SLC9A1;KLF13;ATP2A3;SYVN1;TUBGCP6;SETD1B;GIGYF1;HDAC7;PPP1R12C;TNK2;ESRRA;MBD6;TPCN1;REXO1;ZBTB7B;CUL9;NPLOC4;SEC16A;TNNT1;KMT2B;REPIN1;TMEM259;ZNF592;CIC;ENGASE;TYK2;ZDHHC8
U2AF1 human tf ARCHS4 coexpression,22-May,6.66%,0.431363747,-0.444532562,-1.257666679,KIAA0101;HMGB2;HIST1H4C;LY75;CCNG2
CSDE1 human tf ARCHS4 coexpression,Dec-40,22.22%,0.428655645,-0.380826323,-1.259626282,HSPB1;HSPD1;FAM168B;CENPB;KDM3B;ZDHHC20;GPD2;ANKRD52;TLK2;SEC16A;SMG5;UBFD1
HIF3A human tf ARCHS4 coexpression,27-Apr,1.83%,0.426581549,-0.42523011,-1.2609953,LGALS1;S100A4;FOS;TSC22D3
TLX1 human tf ARCHS4 coexpression,14/36,25.72%,0.428332422,-0.370964736,-1.261028146,MKI67;PAQR4;DUS1L;TTLL12;GSK3A;UBE2M;SDCCAG3;CEBPE;SMG5;BTBD2;LRP3;KMT2B;LRRC45;TMEM259
ZNF454 human tf ARCHS4 coexpression,16-Apr,19.44%,0.427565536,-0.476221013,-1.262578646,STMN1;SOX4;ZNF682;RTN3
PPP1R13L human tf ARCHS4 coexpression,21-Jun,23.33%,0.426004312,-0.467847239,-1.264156421,HSPB1;SH3GLB2;ADAM15;CLTB;SERINC2;MICALL1
CIZ1 human tf ARCHS4 coexpression,26/69,25.72%,0.423151359,-0.335898203,-1.265866219,NUP214;FAM168B;DUS1L;TTLL12;CENPB;AKT1S1;GSK3A;SH3GLB2;ATXN7L3;CALR;UPF1;UBE2M;PPP1R12C;LONP1;CLCN7;ANKRD52;REXO1;SDCCAG3;UBAP2L;SEC16A;SMG5;BTBD2;KMT2B;REPIN1;GATAD2A;TMEM259
ZBTB2 human tf ARCHS4 coexpression,Sep-43,16.13%,0.424673697,-0.381153876,-1.266031373,HSPD1;HSP90AB1;LBR;MCMBP;RNPEP;SLC30A1;FBXO30;FRAT2;ZDHHC20
PRRX1 human tf ARCHS4 coexpression,Jul-38,9.28%,0.42326269,-0.397636502,-1.267312496,VIM;LGALS1;PLBD2;CKAP4;ATP2B4;ZBTB47;TRAM2
ESR2 human tf ARCHS4 coexpression,Dec-41,20.78%,0.416781837,-0.38945031,-1.271121778,GAPDH;CTSD;STK39;SLC9A1;SIAH2;CENPB;RGL2;ANKRD52;GTPBP6;COPG1;MBOAT1;SEC16A
PRR12 human tf ARCHS4 coexpression,37/89,29.53%,0.41786236,-0.314844427,-1.271559698,SUN2;KLF13;ACAP3;DUS1L;CENPB;GSK3A;SH3GLB2;DGKQ;TUBGCP6;SETD1B;ATXN7L3;GIGYF1;UPF1;HDAC7;PPP1R12C;HTT;TNK2;PTOV1;CLCN7;MBD6;ANKRD52;REXO1;GTPBP6;CUL9;SEC16A;SMG5;BTBD2;KMT2B;REPIN1;GATAD2A;TMEM259;ZNF592;CIC;ENGASE;DVL3;ZDHHC8;CSNK1G2
MZF1 human tf ARCHS4 coexpression,42/102,29.53%,0.418392607,-0.326453823,-1.272052592,SUN2;ACAP3;ATP2A3;DUS1L;SYVN1;FAM73B;NISCH;SH3GLB2;RGL2;TUBGCP6;SETD1B;GIGYF1;UPF1;HDAC7;PPP1R12C;TNK2;PTOV1;CLCN7;CLK2;NPEPL1;MBD6;TPCN1;REXO1;ZBTB7B;PIGQ;CUL9;FCHSD1;SEC16A;BTBD2;GLI4;SLC38A10;ABCA7;KMT2B;REPIN1;NBEAL2;TMEM259;AHSA2;CIC;ENGASE;TYK2;ZDHHC8;CSNK1G2
THAP4 human tf ARCHS4 coexpression,13/39,21.92%,0.413238633,-0.411694572,-1.275057629,GAPDH;DUS1L;TTLL12;CENPB;AKT1S1;UPF1;UBE2M;ESRRA;NCLN;GTPBP6;CLTB;SMG5;DHX37
ZNF598 human tf ARCHS4 coexpression,28/73,26.94%,0.411365985,-0.344826622,-1.276773084,DUS1L;TTLL12;CENPB;AKT1S1;GSK3A;SH3GLB2;ATXN7L3;UPF1;UBE2M;PPP1R12C;LONP1;CLCN7;NCLN;ANKRD52;REXO1;GTPBP6;ADAM15;SDCCAG3;SEC16A;SMG5;DHX37;BTBD2;KMT2B;REPIN1;GATAD2A;LRRC45;TMEM259;CIC
WIZ human tf ARCHS4 coexpression,28/71,29.53%,0.411621253,-0.340439904,-1.27737698,FAM168B;TBC1D10B;ACAP3;DUS1L;CENPB;AKT1S1;GSK3A;SH3GLB2;ATXN7L3;UPF1;UBE2M;PPP1R12C;PTOV1;ANKRD52;REXO1;ADAM15;SEC16A;SMG5;BTBD2;LRP3;KMT2B;REPIN1;GATAD2A;TMEM259;CIC;DVL3;ZDHHC8;CSNK1G2
MLLT1 human tf ARCHS4 coexpression,32/86,29.53%,0.40997732,-0.319142926,-1.279002661,FAM168B;TBC1D10B;ARHGEF11;ACAP3;DUS1L;CENPB;AKT1S1;NISCH;GSK3A;PHC2;SH3GLB2;ATXN7L3;UPF1;UBE2M;PPP1R12C;PTOV1;CLCN7;ANKRD52;REXO1;SEC16A;SMG5;BTBD2;CRTC1;LRP3;KMT2B;REPIN1;TMEM259;CIC;FAM219A;DVL3;ZDHHC8;CSNK1G2
ZNF205 human tf ARCHS4 coexpression,23/57,25.72%,0.409719061,-0.33660292,-1.279737857,DUS1L;CENPB;AKT1S1;GSK3A;SH3GLB2;TMEM129;UBE2M;PPP1R12C;ESRRA;PTOV1;LONP1;NCLN;ANKRD52;GTPBP6;ADAM15;CLTB;SMG5;BTBD2;LRP3;PGP;REPIN1;LRRC45;TMEM259
ERG human tf ARCHS4 coexpression,Dec-32,15.11%,0.408306787,-0.421555517,-1.281127669,NFE2;MYB;CD74;RCBTB1;LMO2;ING1;HHEX;RGL4;SPINK2;ACPP;RALGAPA2;PRSS57
WHSC1 human tf ARCHS4 coexpression,25-Oct,20.93%,0.410159442,-0.446844053,-1.281201846,ARHGAP19;FAM168B;TACC3;UPF1;HTT;ANKRD52;YEATS2;UBAP2L;SEC16A;SMG5
E2F4 human tf ARCHS4 coexpression,30/80,26.71%,0.412029574,-0.344947313,-1.281325378,STXBP2;RBM38;RPS6KA1;GRK6;KLF13;DUS1L;TTLL12;CENPB;AKT1S1;TACC3;SRSF9;ATXN7L3;UPF1;UBE2M;PPP1R12C;ESRRA;CLCN7;NCLN;REXO1;GTPBP6;ZBTB7B;PIM1;SIPA1;SMG5;DHX37;REPIN1;GATAD2A;MBOAT7;TMEM259;XPO6
NR2F6 human tf ARCHS4 coexpression,23/52,24.92%,0.410802833,-0.362540493,-1.282686199,DUS1L;TTLL12;RNPEP;CENPB;AKT1S1;TMEM129;UPF1;UBE2M;ESRRA;PTOV1;LONP1;NCLN;SHC1;ADAM15;CLTB;SDCCAG3;SERINC2;SMG5;BTBD2;LRP3;PGP;REPIN1;LRRC45
ZMAT4 human tf ARCHS4 coexpression,16-Feb,5.29%,0.409629605,-0.518947376,-1.284030772,STMN1;STK39
ZNF428 human tf ARCHS4 coexpression,20-Feb,1.07%,0.411327522,-0.492374081,-1.28409086,STMN1;RPL36
TUB human tf ARCHS4 coexpression,21-Apr,10.92%,0.412778471,-0.438825501,-1.28433793,STMN1;ENC1;SCD5;KBTBD11
OTX2 human tf ARCHS4 coexpression,15-Apr,6.77%,0.411531642,-0.505094594,-1.285831418,PTTG1;HIST1H4C;ZP3;SLC2A3
AKAP8 human tf ARCHS4 coexpression,23/46,29.95%,0.412465969,-0.364022212,-1.286076506,NLRC5;PIK3CD;TTC13;PARP8;TUBGCP6;SETD1B;PSD4;FRAT2;CLK2;PHKA2;PRKD2;PIM1;MYO1G;JUNB;KMT2B;GATAD2A;ZNF592;CCDC88B;VNN3;NXF1;TYK2;BRD1;CEP104
ZNF74 human tf ARCHS4 coexpression,16-Feb,2.09%,0.404593573,-0.504741303,-1.289543282,STMN1;NUP214
DUS3L human tf ARCHS4 coexpression,18/40,25.72%,0.401274866,-0.402095271,-1.291595618,NFE2;CLEC11A;HLX;DUS1L;TTLL12;HHEX;SPINK2;SRSF9;PRSS57;CLCN7;NCLN;REXO1;GTPBP6;DOK3;DHX37;SLC38A10;ARMC5;TMEM259
ZNF711 human tf ARCHS4 coexpression,23-Jun,9.86%,0.402442253,-0.463760433,-1.292033085,STMN1;MKI67;LBR;HSPA1B;KIF23;SOX4
TLX2 human tf ARCHS4 coexpression,22-Nov,22.22%,0.402807857,-0.45057269,-1.292578612,DUS1L;SRSF9;ATXN7L3;NUP85;SHC1;NPLOC4;PYGO2;UBAP2L;SMG5;DHX37;UBFD1
ZNF791 human tf ARCHS4 coexpression,15-Jan,0.30%,0.400248121,-0.482982755,-1.294306897,STMN1
MESP1 human tf ARCHS4 coexpression,19/40,24.70%,0.400743322,-0.417655365,-1.295145703,LGALS12;PAQR4;PEX6;DUS1L;PLA2G16;ACPP;AKT1S1;ACSS2;BTBD6;UBE2M;ESRRA;GPAM;RTN3;NDRG1;PYGO2;CHCHD10;PNPLA2;LRP3;MARC1
ZNF804A human tf ARCHS4 coexpression,25-Aug,16.25%,0.4011059,-0.414918159,-1.295856848,STMN1;ENC1;RNASE3;LMO2;ZDHHC17;PRSS57;BACE1;ANKRD50
LHX4 human tf ARCHS4 coexpression,15/33,26.03%,0.401264697,-0.415703917,-1.29662994,MKI67;BRD9;DUS1L;ZNF407;KDM3B;HTT;ANKRD52;YEATS2;UBAP2L;SEC16A;SMG5;DHX37;RNF169;KMT2B;MED13L
ZKSCAN2 human tf ARCHS4 coexpression,21-Feb,4.45%,0.401077612,-0.444278385,-1.297609495,STMN1;FAM168B
CBFB human tf ARCHS4 coexpression,25-Jul,12.48%,0.401517298,-0.433313917,-1.298495351,HNRNPH1;MYB;MCMBP;EDEM3;ZDHHC2;HHEX;TSPAN2
ZNF207 human tf ARCHS4 coexpression,25-May,7.12%,0.40266361,-0.463036435,-1.298916683,HSPD1;HSP90AB1;LBR;ARHGAP19;KIF23
ESX1 human tf ARCHS4 coexpression,21-May,9.40%,0.393941446,-0.468329823,-1.303735356,HSPE1;MT-ND1;HSPA1A;SLC9A1;HEBP2
BARHL1 human tf ARCHS4 coexpression,25-Mar,7.31%,0.395202262,-0.429889505,-1.304166514,DNAJB1;ACAP3;JUN
E4F1 human tf ARCHS4 coexpression,37/94,26.94%,0.395549199,-0.31829093,-1.305258376,BRD9;ACAP3;DUS1L;SYVN1;CENPB;FAM73B;SH3GLB2;RGL2;DGKQ;TUBGCP6;GIGYF1;UPF1;PPP1R12C;TNK2;PTOV1;CLCN7;NCLN;NPEPL1;MBD6;ANKRD52;REXO1;GTPBP6;ADAM15;ZBTB7B;PIGQ;CUL9;SMG5;DHX37;BTBD2;GLI4;SLC38A10;KMT2B;LRRC45;NBEAL2;TMEM259;CACTIN;CIC
ZNF782 human tf ARCHS4 coexpression,Aug-32,16.25%,0.396831635,-0.424457881,-1.305598599,FAR1;MCMBP;KIAA1468;HHEX;ZNF548;RALGAPA2;AHCYL2;ANKRD50
COPS2 human tf ARCHS4 coexpression,17-Aug,17.31%,0.390921641,-0.513732633,-1.309243984,HSPD1;HSP90AB1;H2AFZ;KIF23;HNRNPLL;PRRC1;TIGD2;MOSPD1
HSF4 human tf ARCHS4 coexpression,24/70,26.94%,0.388860898,-0.342507833,-1.310857349,MT-ND4;MMP17;ACAP3;DUS1L;NISCH;SH3GLB2;RGL2;TUBGCP6;GIGYF1;PPP1R12C;TNK2;CLCN7;NPEPL1;TPCN1;REXO1;CUL9;BTBD2;ABCA7;KMT2B;REPIN1;LRRC45;COMTD1;TMEM259;CIC
CIC human tf ARCHS4 coexpression,38/104,25.91%,0.387652143,-0.321651391,-1.311874998,SUN2;TBC1D10B;KLF13;ARHGEF11;ACAP3;CENPB;NISCH;GSK3A;PHC2;SH3GLB2;DGKQ;TUBGCP6;SETD1B;ATXN7L3;GIGYF1;UPF1;HDAC7;PPP1R12C;HTT;TNK2;PTOV1;CLCN7;MBD6;TPCN1;ANKRD52;REXO1;ZBTB7B;CUL9;SEC16A;SMG5;BTBD2;FAM65A;CRTC1;SLC38A10;KMT2B;NBEAL2;TMEM259;ZNF592
SKI human tf ARCHS4 coexpression,31/88,25.72%,0.389212642,-0.323586502,-1.312029272,SUN2;FAM168B;KLF13;ARHGEF11;ACAP3;CENPB;NISCH;GSK3A;KCTD2;SH3GLB2;SETD1B;ATXN7L3;GIGYF1;UPF1;HDAC7;PPP1R12C;HTT;TNK2;CLCN7;TPCN1;ANKRD52;REXO1;ZCCHC24;SEC16A;BTBD2;FAM65A;CRTC1;LRP3;KMT2B;GATAD2A;TMEM259
H1FX human tf ARCHS4 coexpression,30/72,29.53%,0.390495484,-0.354522237,-1.312346976,SUN2;GRK6;TBC1D10B;KLF13;ATP2A3;DUS1L;CENPB;GSK3A;SH3GLB2;TUBGCP6;ATXN7L3;GIGYF1;UPF1;UBE2M;PPP1R12C;PTOV1;CLCN7;REXO1;GTPBP6;BTBD2;SLC38A10;KMT2B;REPIN1;TMEM259;CACTIN;CIC;ENGASE;TYK2;ZDHHC8;CSNK1G2
ZNF254 human tf ARCHS4 coexpression,18-Jun,17.24%,0.391940209,-0.44885095,-1.312556711,STMN1;HNRNPH1;SOX4;ZNF770;USP33;ELMOD2
ZSCAN21 human tf ARCHS4 coexpression,20-May,12.52%,0.390647503,-0.451880522,-1.314023035,MT-ATP6;FAM168B;RAE1;PGGT1B;DGKG
HIST1H1C human tf ARCHS4 coexpression,20-Feb,1.86%,0.391435507,-0.461637566,-1.314547493,HIST1H1E;MTRNR2L1
THAP7 human tf ARCHS4 coexpression,20-Jun,8.22%,0.390953316,-0.48401972,-1.315437327,TSPO;PAQR4;BLVRB;DUT;DUS1L;SLBP
MTA2 human tf ARCHS4 coexpression,21/53,25.72%,0.392961994,-0.3717046,-1.315528081,GRK6;DUS1L;TTLL12;CENPB;ATXN7L3;CALR;GIGYF1;UPF1;UBE2M;LONP1;ANKRD52;REXO1;ADAM15;SDCCAG3;UBAP2L;SEC16A;SMG5;DHX37;REPIN1;GATAD2A;TMEM259
ZBED3 human tf ARCHS4 coexpression,18/42,22.98%,0.38906011,-0.441096902,-1.318560603,MT-ND4;MT-ATP6;MT-ND1;MT-ND4L;MYB;CEBPA;MT-ND2;LMO2;HHEX;NISCH;NCOA6;CLK2;GPAM;EPHX1;ZCCHC24;UBAP2L;BTBD2;PNPLA2
ZNF507 human tf ARCHS4 coexpression,27-Feb,0.99%,0.380831328,-0.454490445,-1.323155362,MKI67;HSPD1
SATB1 human tf ARCHS4 coexpression,20/76,14.92%,0.382816995,-0.345365893,-1.323284676,EMB;CXCR4;MYB;IPCEF1;SUN2;NLRC5;PSTPIP1;MAP3K1;PIK3CD;KLF13;ATP2A3;SH2D3C;IL17RA;PARP8;TUBGCP6;SETD1B;PTK2B;TMEM71;PSD4;FGD3
IRX6 human tf ARCHS4 coexpression,16-Jun,16.93%,0.384747748,-0.487631406,-1.323358554,LGALS12;CFD;CEBPA;ZBTB47;BTBD6;GPAM
MXD3 human tf ARCHS4 coexpression,23/103,10.77%,0.383822164,-0.327284479,-1.324857991,KIAA0101;UBE2C;RPL36;HMGB2;HIST1H4C;PADI4;S100A12;ANKRD13D;MSRB1;MNDA;STXBP2;GRK6;PSTPIP1;PIK3CD;SIRPB1;DUS1L;FCN1;CFP;NADK;IL17RA;RNF166;OSCAR;FLOT2
THAP11 human tf ARCHS4 coexpression,16/36,24.77%,0.384685425,-0.376332816,-1.32539026,UBE2C;PPP2R5A;GRK6;DUT;HHEX;CENPB;TACC3;SRSF9;UBE2M;FRAT2;FGD3;GTPBP6;SIPA1;HIST1H2AC;REPIN1;GATAD2A
PBRM1 human tf ARCHS4 coexpression,Oct-32,16.25%,0.381073539,-0.443516731,-1.327736467,STMN1;MKI67;SESN3;SOX4;PPP2R3A;NSUN6;ZNF407;ZDHHC17;NCOA6;ANKRD50
ZCCHC11 human tf ARCHS4 coexpression,24-Feb,2.85%,0.382564013,-0.418259803,-1.328086964,STMN1;HNRNPH1
DLX1 human tf ARCHS4 coexpression,19-Jan,0.30%,0.381763408,-0.453964814,-1.330054961,STMN1
CBLL1 human tf ARCHS4 coexpression,30-Sep,19.22%,0.381593967,-0.420455011,-1.331431061,HSP90AB1;NUP214;ARHGAP19;SLBP;RAB27A;ZNF317;USP42;PIM1;CCDC117
ZNF292 human tf ARCHS4 coexpression,16-Mar,11.42%,0.382066826,-0.449071928,-1.332243404,STMN1;SOX4;WDPCP
ASCL1 human tf ARCHS4 coexpression,17-Feb,1.71%,0.382302242,-0.486805431,-1.332911395,STMN1;TUBA1B
ZNF740 human tf ARCHS4 coexpression,35/92,26.94%,0.383436912,-0.33910223,-1.333345743,IGLL5;SUN2;NLRC5;GRK6;PIK3CD;KLF13;ATP2A3;DUS1L;SYVN1;NADK;SH3GLB2;SETD1B;ATXN7L3;PTK2B;KDM3B;GIGYF1;UPF1;HDAC7;HTT;ANKRD52;REXO1;ZBTB7B;CUL9;SEC16A;SMG5;BTBD2;ABCA7;KMT2B;REPIN1;GATAD2A;NBEAL2;TMEM259;ZNF592;XPO6;CIC
RARG human tf ARCHS4 coexpression,16/49,24.35%,0.382207645,-0.36865232,-1.33501347,HSPB1;CKAP4;CENPB;AKT1S1;ATXN7L3;UPF1;SHC1;ANKRD52;ADAM15;ZBTB7B;CLTB;SERINC2;SEC16A;PXN;MICALL1;PLD2
MXD4 human tf ARCHS4 coexpression,30/104,19.82%,0.382200731,-0.332701981,-1.33593078,SUN2;KLF13;ACAP3;DUS1L;CENPB;AKT1S1;NISCH;GSK3A;PHC2;SH3GLB2;TMEM129;RGL2;ITPK1;DGKQ;TUBGCP6;ATXN7L3;UPF1;HDAC7;PPP1R12C;TNK2;PTOV1;CLCN7;NPEPL1;MBD6;TPCN1;REXO1;GTPBP6;ZBTB7B;RXRA;ZCCHC24
ZNF784 human tf ARCHS4 coexpression,Nov-34,21.61%,0.382525642,-0.415989971,-1.336758372,ROGDI;ZNF516;DUS1L;GYS1;BTBD6;UBE2M;ESRRA;NCLN;NPEPL1;CHCHD10;TNNT1
DBX2 human tf ARCHS4 coexpression,24-Nov,15.14%,0.384106766,-0.469431883,-1.337106253,HSP90AA1;DNAJB1;HSPH1;DNAJA4;BAG3;ZFAND2A;JUN;SCD5;BLOC1S3;OLIG1;PPP3CA
ZNF138 human tf ARCHS4 coexpression,16-Jan,0.30%,0.383775393,-0.478410199,-1.338318099,STMN1
HMG20B human tf ARCHS4 coexpression,16/52,17.92%,0.384116042,-0.386085588,-1.339173473,HSPB1;PAQR4;DUS1L;TTLL12;CENPB;AKT1S1;SH3GLB2;SRSF9;CALR;UBE2M;CLCN7;NCLN;ANKRD52;REXO1;GTPBP6;ADAM15
ZNF354A human tf ARCHS4 coexpression,26-Aug,17.24%,0.380208976,-0.450271412,-1.343182485,STMN1;FBXL3;ZNF639;SOX4;HNRNPLL;FAM114A2;RAB3D;ELMOD2
DVL1 human tf ARCHS4 coexpression,24/61,26.94%,0.38198629,-0.36293663,-1.343330965,ACAP3;DUS1L;ZBTB47;CENPB;AKT1S1;SH3GLB2;GYS1;ATXN7L3;UPF1;UBE2M;PPP1R12C;ESRRA;LONP1;ANKRD52;REXO1;ADAM15;CLTB;SMG5;TNNT1;BTBD2;LRP3;REPIN1;TMEM259;CIC
FOXG1 human tf ARCHS4 coexpression,16-May,13.66%,0.380169398,-0.450200313,-1.345024935,STMN1;HNRNPH1;ENC1;SOX4;ZBTB18
ZNF251 human tf ARCHS4 coexpression,25-Jun,12.06%,0.377029705,-0.444898066,-1.347266553,STMN1;METTL22;SOX4;ZNF548;CPNE2;NSUN6
